Unnamed: 0;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
39;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS45_data.out;0.5189973689692876;2520815.302;1.0
40;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS46_data.out;0.5175440707570419;2780745.244;1.0
41;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS47_data.out;0.5189765577872825;7967418.973;1.0
42;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS48_data.out;0.5184505395229537;8025355.68;1.0
43;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS49_data.out;0.5187750752446546;1269597.24;1.0
44;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS4_data.out;0.518240017074029;7594786.133;1.0
45;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS50_data.out;0.5190554167214629;10541783.721;1.0
46;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS51_data.out;0.518937576713962;11431005.215;1.0
47;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS52_data.out;0.5193543429336612;2177439.61;1.0
48;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS53_data.out;0.5184859941311042;4088142.945;1.0
49;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS54_data.out;0.5191012582902039;3086076.166;1.0
50;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS55_data.out;0.5185879657594326;3923249.76;1.0
51;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS56_data.out;0.5190714164287178;7841655.398;1.0
52;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS57_data.out;0.5173145809104078;2030403.373;1.0
53;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS58_data.out;0.5190917216936187;4883972.596;1.0
54;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS59_data.out;0.5180940299833973;3802073.864;1.0
55;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS5_data.out;0.5190325836742619;8538577.334;1.0
56;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS60_data.out;0.5188226876779765;2371998.315;1.0
57;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS61_data.out;0.5179728741255252;2717393.093;1.0
58;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS62_data.out;0.5179489386242692;10127139.654;1.0
59;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS63_data.out;0.5191002540093144;8239371.251;1.0
60;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS64_data.out;0.518676192659504;700270.136;1.0
61;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS65_data.out;0.5191726827175948;4025091.15;1.0
62;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS66_data.out;0.5181507535165377;3602861.327;1.0
63;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS67_data.out;0.5177648546283383;3141074.231;1.0
64;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS68_data.out;0.51799811082163;1955072.525;1.0
65;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS69_data.out;0.518190073668045;325123.495;1.0
66;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS6_data.out;0.5184225314484435;292032.664;1.0
67;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS70_data.out;0.5189900913003345;11607253.052;1.0
68;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS71_data.out;0.5170899203367201;3538440.914;1.0
69;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS72_data.out;0.5186801909119934;2213820.772;1.0
70;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS73_data.out;0.5191530126661444;523366.155;1.0
71;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS74_data.out;0.5181056902981339;2251815.407;1.0
72;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS75_data.out;0.5190871726216046;3639793.985;1.0
73;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS76_data.out;0.5192420407709227;3198627.369;1.0
74;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS77_data.out;0.5193419193639577;1029023.201;1.0
75;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS78_data.out;0.5182550554298142;2594051.043;1.0
76;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS79_data.out;0.5165065248784259;2799199.665;1.0
77;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS7_data.out;0.5187529075644834;1190460.644;1.0
78;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS80_data.out;0.5181808074885816;2288706.199;1.0
79;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS81_data.out;0.5193221170832455;4291457.747;1.0
80;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS82_data.out;0.5182713188056088;2704345.465;1.0
81;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS83_data.out;0.5189964048402151;6829421.602;1.0
82;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS84_data.out;0.5182176771461268;1811360.227;1.0
83;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS85_data.out;0.5193434306095043;2197365.367;1.0
84;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS86_data.out;0.5191202411398396;878281.899;1.0
85;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS87_data.out;0.5191219021557132;1875374.788;1.0
86;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS88_data.out;0.518777273912557;7168740.708;1.0
87;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS89_data.out;0.5189347791091382;3660335.367;1.0
88;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS8_data.out;0.5167744067352419;2342648.576;1.0
89;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS90_data.out;0.5185252703639881;3661942.045;1.0
90;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS91_data.out;0.5191144446175419;5469673.908;1.0
91;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS92_data.out;0.5190981612467386;3728816.634;1.0
92;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS93_data.out;0.5169358460910151;634426.285;1.0
93;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS94_data.out;0.5178072041297482;8346627.006;1.0
94;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS95_data.out;0.5166703497633043;1334731.346;1.0
95;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS96_data.out;0.5185355199641972;3343152.157;1.0
96;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS97_data.out;0.5181258781161163;1791568.42;1.0
97;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS98_data.out;0.5178023932839765;2494064.939;1.0
98;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS99_data.out;0.5185902433796256;2229367.541;1.0
99;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA3Benchmark-TS9_data.out;0.5184700985236882;2916399.241;1.0
100;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS100_data.out;0.5179629162628017;2763912.816;1.0
101;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS10_data.out;0.5180225633467153;1959989.168;1.0
102;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS11_data.out;0.518251944425508;9818077.213;1.0
103;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS12_data.out;0.5191520001863642;3643549.473;1.0
104;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS13_data.out;0.519053806064738;7525304.756;1.0
105;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS14_data.out;0.5177586941492891;3739846.303;1.0
106;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS15_data.out;0.5174694734342854;817871.637;1.0
107;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS16_data.out;0.5180641018333255;2860397.408;1.0
108;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS17_data.out;0.5193544178236797;3008601.613;1.0
109;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS18_data.out;0.5193111896332007;2444089.722;1.0
110;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS19_data.out;0.519023029190295;9504078.925;1.0
111;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS1_data.out;0.5183407633036914;5630280.115;1.0
112;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS20_data.out;0.5184782546879363;5172732.506;1.0
113;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS21_data.out;0.5184800235829049;7557785.991;1.0
114;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS22_data.out;0.518287241098592;3179596.994;1.0
115;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS23_data.out;0.5183600166961789;4355167.112;1.0
116;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS24_data.out;0.5192966165157262;3420202.755;1.0
117;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS25_data.out;0.5192889174330073;4249199.355;1.0
118;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS26_data.out;0.5184812972711176;3717583.605;1.0
119;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS27_data.out;0.5185299268921014;3318634.796;1.0
120;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS28_data.out;0.5185973073920589;3964049.743;1.0
121;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS29_data.out;0.518281805772687;3844805.857;1.0
122;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS2_data.out;0.5184270757098695;10399707.616;1.0
123;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS30_data.out;0.5188923185809708;10871507.854;1.0
124;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS31_data.out;0.5187446226981862;4545349.007;1.0
125;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS32_data.out;0.5175913115904013;4645541.27;1.0
126;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS33_data.out;0.5188619139535195;3745997.13;1.0
127;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS34_data.out;0.5196105913099156;407119.783;1.0
128;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS35_data.out;0.5187361647137079;2705460.722;1.0
129;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS36_data.out;0.5186233795563705;3148113.327;1.0
130;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS37_data.out;0.5184495576446764;5237531.21;1.0
131;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS38_data.out;0.5174953034030825;987318.701;1.0
132;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS39_data.out;0.5191034831145217;6257407.228;1.0
133;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS3_data.out;0.5191024079947467;2539082.603;1.0
134;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS40_data.out;0.5192412841287063;3707475.09;1.0
135;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS41_data.out;0.518927744312509;5668547.357;1.0
136;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS42_data.out;0.5191110491665859;8419505.874;1.0
137;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS43_data.out;0.5186020740330288;2504875.842;1.0
138;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS44_data.out;0.5176202434143765;1044265.625;1.0
139;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS45_data.out;0.5189379713861753;4756355.757;1.0
140;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS46_data.out;0.5191336403249444;3017042.427;1.0
141;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS47_data.out;0.5188923766582804;4023761.224;1.0
142;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS48_data.out;0.5177120781260452;2372858.832;1.0
143;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS49_data.out;0.5183933100549031;1617133.661;1.0
144;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS4_data.out;0.518240017074029;7594786.133;1.0
145;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS50_data.out;0.519273671472276;2317396.805;1.0
146;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS51_data.out;0.5184972512782214;4414392.241;1.0
147;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS52_data.out;0.5176285640070079;2244091.008;1.0
148;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS53_data.out;0.5190036005228041;3476194.396;1.0
149;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS54_data.out;0.5190701148954509;6981981.8;1.0
150;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS55_data.out;0.5189523150759329;3408908.639;1.0
151;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS56_data.out;0.517637325926403;4019179.629;1.0
152;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS57_data.out;0.5193565568452565;2339166.249;1.0
153;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS58_data.out;0.5183738652761698;3557403.582;1.0
154;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS59_data.out;0.5185369483074491;8037414.487;1.0
155;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS5_data.out;0.5191728974409658;3997078.021;1.0
156;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS60_data.out;0.5188275788906851;2107894.281;1.0
157;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS61_data.out;0.5185134198925178;2590130.74;1.0
158;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS62_data.out;0.5190131536073022;6033169.416;1.0
159;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS63_data.out;0.5169444812222119;3406888.879;1.0
160;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS64_data.out;0.5154861668588276;653222.091;1.0
161;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS65_data.out;0.5191750989398852;2868065.837;1.0
162;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS66_data.out;0.5176435801324801;1286910.095;1.0
163;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS67_data.out;0.5183987074184905;3479502.846;1.0
164;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS68_data.out;0.5185239222132143;4119706.853;1.0
165;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS69_data.out;0.517643541333977;4026945.949;1.0
166;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS6_data.out;0.5177273791813883;1988377.366;1.0
167;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS70_data.out;0.5192702043363393;1603859.021;1.0
168;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS71_data.out;0.5179393649833615;7848597.104;1.0
169;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS72_data.out;0.5188327943822156;3612356.093;1.0
170;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS73_data.out;0.5189943603976999;7077715.308;1.0
171;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS74_data.out;0.5192618398948593;3749827.804;1.0
