;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
38;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS44_data.out;0.8079725210613932;590746.365;1.0
39;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS45_data.out;0.8086515967500852;1864023.301;1.0
40;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS46_data.out;0.810945618776581;5113189.335;1.0
41;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS47_data.out;0.8110929000612562;4374843.559;1.0
42;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS48_data.out;0.8110678299915628;3896293.144;1.0
43;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS49_data.out;0.8019055889423222;597382.101;1.0
44;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS4_data.out;0.8106208158534568;3891358.297;1.0
45;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS50_data.out;0.8109750213586403;4492576.205;1.0
46;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS51_data.out;0.8102743804212744;5564398.137;1.0
47;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS52_data.out;0.8093538728060824;887391.419;1.0
48;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS53_data.out;0.8114395137687918;1560729.188;1.0
49;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS54_data.out;0.8110650812045404;1935736.483;1.0
50;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS55_data.out;0.8107326245440897;3087946.011;1.0
51;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS56_data.out;0.8100870928705142;2950574.082;1.0
52;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS57_data.out;0.8098596592261318;3076777.581;1.0
53;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS58_data.out;0.8094045840543729;4352133.114;1.0
54;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS59_data.out;0.8106457260669464;1517034.193;1.0
55;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS5_data.out;0.8089961483221692;3515202.034;1.0
56;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS60_data.out;0.8109531601792938;4826544.806;1.0
57;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS61_data.out;0.8097525376869769;3074427.513;1.0
58;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS62_data.out;0.810753387293382;4657786.518;1.0
59;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS63_data.out;0.8094093388487322;3060464.063;1.0
60;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS64_data.out;0.8068661991373136;359015.67;1.0
61;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS65_data.out;0.8102765137873571;1846136.344;1.0
