;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
80;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS82_data.out;0.8126337205361849;6461870.948;1.0
81;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS83_data.out;0.8127281620176295;3261385.67;1.0
82;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS84_data.out;0.811382183291661;3358233.734;1.0
83;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS85_data.out;0.8114293049744637;1815218.082;1.0
84;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS86_data.out;0.8058113114700358;407791.17;1.0
85;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS87_data.out;0.8115276294473908;1077126.026;1.0
86;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS88_data.out;0.8117911926894418;3665066.075;1.0
87;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS89_data.out;0.8120290526610557;5731071.422;1.0
88;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS8_data.out;0.8108755441225697;5914405.052;1.0
89;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS90_data.out;0.8117927903045542;2142093.426;1.0
90;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS91_data.out;0.8114928596085657;3580841.798;1.0
91;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS92_data.out;0.8128046834197677;1973006.696;1.0
92;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS93_data.out;0.8114075934918873;894787.027;1.0
93;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS94_data.out;0.811828169319104;6052733.826;1.0
94;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS95_data.out;0.8127670764629162;3288437.745;1.0
95;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS96_data.out;0.8120054127464604;6390548.831;1.0
96;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS97_data.out;0.8127377755600002;4654801.116;1.0
97;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS98_data.out;0.810340240384762;4682221.353;1.0
98;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS99_data.out;0.8126350671067593;4705280.398;1.0
99;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS9_data.out;0.8107864343963254;2321293.916;1.0
100;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS100_data.out;0.8112766442195329;1586078.66;1.0
101;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS10_data.out;0.8122216920616616;3259827.897;1.0
102;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS11_data.out;0.8125703841644636;5465331.664;1.0
103;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS12_data.out;0.8125904020905031;3095854.147;1.0
104;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS13_data.out;0.8110844639049184;5757326.821;1.0
105;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS14_data.out;0.8124031401104896;2187000.315;1.0
106;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS15_data.out;0.8107696953528881;615066.477;1.0
107;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS16_data.out;0.8114516066685343;1707968.752;1.0
108;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS17_data.out;0.8119162072171136;1130549.857;1.0
109;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS18_data.out;0.8121208469995964;1465713.369;1.0
110;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS19_data.out;0.812686477795107;4695950.724;1.0
111;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS1_data.out;0.8123529632374524;3148201.061;1.0
112;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS20_data.out;0.8127705944732853;2932140.555;1.0
113;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS21_data.out;0.811456077898223;3162475.866;1.0
114;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS22_data.out;0.812798950130221;4465879.263;1.0
115;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS23_data.out;0.8119454039886946;3809145.908;1.0
116;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS24_data.out;0.8128415022862626;2237977.857;1.0
117;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS25_data.out;0.8096589867769266;1990017.004;1.0
118;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS26_data.out;0.8094075225427532;1582580.136;1.0
119;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS27_data.out;0.8115710717003595;1719684.112;1.0
120;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS28_data.out;0.8121525803766757;1717566.195;1.0
121;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS29_data.out;0.8129697220681845;2343203.441;1.0
122;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS2_data.out;0.8121460629418873;4631815.714;1.0
123;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS30_data.out;0.8126535095412326;6237868.989;1.0
124;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS31_data.out;0.8102083625815008;4587336.232;1.0
125;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS32_data.out;0.811862113111864;5813711.024;1.0
126;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS33_data.out;0.8130343045495659;2034645.068;1.0
127;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS34_data.out;0.8060064846368377;215078.768;1.0
128;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS35_data.out;0.8118810783265241;1908288.96;1.0
129;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS36_data.out;0.8123194301574203;3040158.992;1.0
130;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS37_data.out;0.8122370252300264;2903445.992;1.0
131;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS38_data.out;0.8127371355090205;3900224.631;1.0
132;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS39_data.out;0.811185961932884;3441262.176;1.0
133;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS3_data.out;0.8097305061031789;4548160.546;1.0
134;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS40_data.out;0.8126261981673684;2099722.005;1.0
135;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS41_data.out;0.8115977429864739;2692750.629;1.0
136;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS42_data.out;0.811164161228902;3921118.912;1.0
137;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS43_data.out;0.8121413737242049;2200577.333;1.0
138;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS44_data.out;0.8117913629644169;856163.686;1.0
